filepath,class_key,class_id,split,source,group_id
test/tomato_late_blight/c4f45383-715a-48b2-8ec7-c45d1c230a9d___GHLB_PS Leaf 13.1 Day 7.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:290
test/tomato_late_blight/c59952b7-66e1-484d-a2e2-d240e7b12680___GHLB2 Leaf 8553.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:292
test/tomato_late_blight/c92709f9-fb16-4c49-8651-8081edbc502d___GHLB2 Leaf 131.1.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:299
test/tomato_late_blight/ccc2f713-80ff-4e68-bb2d-14d6152dfa6d___GHLB2 Leaf 8898.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:303
test/tomato_late_blight/cd97ced1-2870-4f00-b7c7-37b8903378b9___RS_Late.B 6926.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:306
test/tomato_late_blight/cec774a0-92f4-4446-af6a-f0743e667461___RS_Late.B 5171.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:311
test/tomato_late_blight/cfaaca13-e947-4cc1-aa07-1611b17879a4___GHLB2 Leaf 9118.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:314
test/tomato_late_blight/d87455f4-a924-426a-8c62-b9870b8a6d34___RS_Late.B 6024.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:331
test/tomato_late_blight/e96512ac-0b63-4476-b7cf-aca6ca084853___RS_Late.B 5082.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:347
test/tomato_late_blight/ee137d7e-8e50-484b-aee0-e6de0a1ed4f7___RS_Late.B 6353.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:356
test/tomato_late_blight/f43df4fe-4544-4831-b9f9-a3c7b470b0e0___RS_Late.B 6801.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:363
test/tomato_late_blight/f582a1b2-636d-4a0e-a113-5dcfb5c2d7e8___GHLB2 Leaf 9098.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:365
test/tomato_late_blight/f5e90a98-8ea6-4547-a417-8370d08a1e1f___RS_Late.B 5196.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:367
test/tomato_late_blight/fc4eb42f-062f-4840-80f5-3244866a1e3a___GHLB2 Leaf 125.2.jpg,tomato_late_blight,11,test,plantvillage,tomato_late_blight:376
train/maize_common_rust/RS_Rust 1566.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:0
train/maize_common_rust/RS_Rust 1568.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:1
train/maize_common_rust/RS_Rust 1569.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:2
train/maize_common_rust/RS_Rust 1570.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:3
train/maize_common_rust/RS_Rust 1586.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:4
train/maize_common_rust/RS_Rust 1589.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:5
train/maize_common_rust/RS_Rust 1591.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:6
train/maize_common_rust/RS_Rust 1595.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:7
train/maize_common_rust/RS_Rust 1613.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:9
train/maize_common_rust/RS_Rust 1615.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:10
train/maize_common_rust/RS_Rust 1624.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:11
train/maize_common_rust/RS_Rust 1635.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:12
train/maize_common_rust/RS_Rust 1637.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:13
train/maize_common_rust/RS_Rust 1648.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:15
train/maize_common_rust/RS_Rust 1654.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:18
train/maize_common_rust/RS_Rust 1655.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:19
train/maize_common_rust/RS_Rust 1668.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:21
train/maize_common_rust/RS_Rust 1701.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:27
train/maize_common_rust/RS_Rust 1716.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:29
train/maize_common_rust/RS_Rust 1720.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:30
train/maize_common_rust/RS_Rust 1722.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:31
train/maize_common_rust/RS_Rust 1732.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:32
train/maize_common_rust/RS_Rust 1737.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:33
train/maize_common_rust/RS_Rust 1740.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:34
train/maize_common_rust/RS_Rust 1761.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:36
train/maize_common_rust/RS_Rust 1765.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:37
train/maize_common_rust/RS_Rust 1769.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:38
train/maize_common_rust/RS_Rust 1780.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:42
train/maize_common_rust/RS_Rust 1813.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:44
train/maize_common_rust/RS_Rust 1827.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:45
train/maize_common_rust/RS_Rust 1832.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:46
train/maize_common_rust/RS_Rust 1836.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:47
train/maize_common_rust/RS_Rust 1837.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:48
train/maize_common_rust/RS_Rust 1840.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:49
train/maize_common_rust/RS_Rust 1852.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:51
train/maize_common_rust/RS_Rust 1858.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:52
train/maize_common_rust/RS_Rust 1872.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:54
train/maize_common_rust/RS_Rust 1889.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:59
train/maize_common_rust/RS_Rust 1894.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:60
train/maize_common_rust/RS_Rust 1905.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:61
train/maize_common_rust/RS_Rust 1932.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:62
train/maize_common_rust/RS_Rust 1934.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:63
train/maize_common_rust/RS_Rust 1948.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:64
train/maize_common_rust/RS_Rust 1949.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:65
train/maize_common_rust/RS_Rust 1950.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:66
train/maize_common_rust/RS_Rust 1982.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:72
train/maize_common_rust/RS_Rust 1988.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:73
train/maize_common_rust/RS_Rust 1996.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:76
train/maize_common_rust/RS_Rust 1997.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:77
train/maize_common_rust/RS_Rust 2000.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:78
train/maize_common_rust/RS_Rust 2002.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:79
train/maize_common_rust/RS_Rust 2014.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:81
train/maize_common_rust/RS_Rust 2015.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:82
train/maize_common_rust/RS_Rust 2030.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:84
train/maize_common_rust/RS_Rust 2032.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:85
train/maize_common_rust/RS_Rust 2034.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:86
train/maize_common_rust/RS_Rust 2036.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:88
train/maize_common_rust/RS_Rust 2038.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:89
train/maize_common_rust/RS_Rust 2048.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:90
train/maize_common_rust/RS_Rust 2059.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:93
train/maize_common_rust/RS_Rust 2066.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:95
train/maize_common_rust/RS_Rust 2074.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:97
train/maize_common_rust/RS_Rust 2079.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:98
train/maize_common_rust/RS_Rust 2081.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:99
train/maize_common_rust/RS_Rust 2093.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:100
train/maize_common_rust/RS_Rust 2099.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:102
train/maize_common_rust/RS_Rust 2101.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:103
train/maize_common_rust/RS_Rust 2103.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:104
train/maize_common_rust/RS_Rust 2104.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:105
train/maize_common_rust/RS_Rust 2105.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:106
train/maize_common_rust/RS_Rust 2113.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:109
train/maize_common_rust/RS_Rust 2121.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:110
train/maize_common_rust/RS_Rust 2125.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:111
train/maize_common_rust/RS_Rust 2126.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:112
train/maize_common_rust/RS_Rust 2128.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:113
train/maize_common_rust/RS_Rust 2130.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:114
train/maize_common_rust/RS_Rust 2132.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:115
train/maize_common_rust/RS_Rust 2149.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:119
train/maize_common_rust/RS_Rust 2164.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:120
train/maize_common_rust/RS_Rust 2165.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:121
train/maize_common_rust/RS_Rust 2168.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:122
train/maize_common_rust/RS_Rust 2169.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:123
train/maize_common_rust/RS_Rust 2175.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:124
train/maize_common_rust/RS_Rust 2179.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:125
train/maize_common_rust/RS_Rust 2180.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:126
train/maize_common_rust/RS_Rust 2181.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:127
train/maize_common_rust/RS_Rust 2189.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:128
train/maize_common_rust/RS_Rust 2218.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:130
train/maize_common_rust/RS_Rust 2225.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:131
train/maize_common_rust/RS_Rust 2226.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:132
train/maize_common_rust/RS_Rust 2229.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:133
train/maize_common_rust/RS_Rust 2238.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:134
train/maize_common_rust/RS_Rust 2244.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:135
train/maize_common_rust/RS_Rust 2251.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:138
train/maize_common_rust/RS_Rust 2255.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:140
train/maize_common_rust/RS_Rust 2257.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:141
train/maize_common_rust/RS_Rust 2276.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:144
train/maize_common_rust/RS_Rust 2280.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:145
train/maize_common_rust/RS_Rust 2285.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:146
train/maize_common_rust/RS_Rust 2293.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:148
train/maize_common_rust/RS_Rust 2300.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:149
train/maize_common_rust/RS_Rust 2305.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:151
train/maize_common_rust/RS_Rust 2311.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:152
train/maize_common_rust/RS_Rust 2312.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:153
train/maize_common_rust/RS_Rust 2316.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:155
train/maize_common_rust/RS_Rust 2325.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:157
train/maize_common_rust/RS_Rust 2326.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:158
train/maize_common_rust/RS_Rust 2330.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:159
train/maize_common_rust/RS_Rust 2338.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:161
train/maize_common_rust/RS_Rust 2344.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:162
train/maize_common_rust/RS_Rust 2365.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:164
train/maize_common_rust/RS_Rust 2373.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:165
train/maize_common_rust/RS_Rust 2382.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:167
train/maize_common_rust/RS_Rust 2392.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:168
train/maize_common_rust/RS_Rust 2394.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:169
train/maize_common_rust/RS_Rust 2396.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:170
train/maize_common_rust/RS_Rust 2398.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:171
train/maize_common_rust/RS_Rust 2399.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:172
train/maize_common_rust/RS_Rust 2406.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:174
train/maize_common_rust/RS_Rust 2428.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:175
train/maize_common_rust/RS_Rust 2431.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:176
train/maize_common_rust/RS_Rust 2479.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:178
train/maize_common_rust/RS_Rust 2485.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:180
train/maize_common_rust/RS_Rust 2486.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:181
train/maize_common_rust/RS_Rust 2487.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:182
train/maize_common_rust/RS_Rust 2494.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:183
train/maize_common_rust/RS_Rust 2511.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:186
train/maize_common_rust/RS_Rust 2516.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:187
train/maize_common_rust/RS_Rust 2523.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:188
train/maize_common_rust/RS_Rust 2528.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:190
train/maize_common_rust/RS_Rust 2533.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:191
train/maize_common_rust/RS_Rust 2534.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:192
train/maize_common_rust/RS_Rust 2535.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:193
train/maize_common_rust/RS_Rust 2546.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:195
train/maize_common_rust/RS_Rust 2548.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:196
train/maize_common_rust/RS_Rust 2568.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:198
train/maize_common_rust/RS_Rust 2569.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:199
train/maize_common_rust/RS_Rust 2576.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:200
train/maize_common_rust/RS_Rust 2580.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:201
train/maize_common_rust/RS_Rust 2585.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:202
train/maize_common_rust/RS_Rust 2586.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:203
train/maize_common_rust/RS_Rust 2587.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:204
train/maize_common_rust/RS_Rust 2588.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:205
train/maize_common_rust/RS_Rust 2597.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:206
train/maize_common_rust/RS_Rust 2598.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:207
train/maize_common_rust/RS_Rust 2599.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:208
train/maize_common_rust/RS_Rust 2602.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:209
train/maize_common_rust/RS_Rust 2608.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:211
train/maize_common_rust/RS_Rust 2613.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:213
train/maize_common_rust/RS_Rust 2615.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:214
train/maize_common_rust/RS_Rust 2621.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:215
train/maize_common_rust/RS_Rust 2642.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:217
train/maize_common_rust/RS_Rust 2689.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:221
train/maize_common_rust/RS_Rust 2697.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:224
train/maize_common_rust/RS_Rust 2700.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:225
train/maize_common_rust/RS_Rust 2707.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:226
train/maize_common_rust/RS_Rust 2715.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:227
train/maize_common_rust/RS_Rust 2721.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:228
train/maize_common_rust/RS_Rust 2729.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:230
train/maize_common_rust/RS_Rust 2732.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:231
train/maize_common_rust/RS_Rust 2738.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:232
train/maize_common_rust/RS_Rust 2749.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:233
train/maize_common_rust/RS_Rust 2750.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:234
train/maize_common_rust/RS_Rust 2755.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:235
train/maize_common_rust/RS_Rust 2756.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:236
train/maize_common_rust/RS_Rust 2758.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:237
train/maize_common_rust/RS_Rust 2764.jpg,maize_common_rust,0,train,plantvillage,maize_common_rust:238
train/maize_healthy/0630fcdc-33c1-478b-882f-07da48cf8002___R.S_HL 8026 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:1
train/maize_healthy/068794e5-0a99-405f-bbb9-1f954e11942d___R.S_HL 7909 copy 2.jpg,maize_healthy,1,train,plantvillage,maize_healthy:2
train/maize_healthy/06fc07d3-2c82-4538-9d0e-bff9808cd3fe___R.S_HL 0639 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:4
train/maize_healthy/07eae7fd-96f5-4f09-ba7a-1b108987c6af___R.S_HL 0600 copy 3.jpg,maize_healthy,1,train,plantvillage,maize_healthy:5
train/maize_healthy/09282d61-1bed-4af6-8813-88328f2bd312___R.S_HL 8016 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:6
train/maize_healthy/0af3d913-471e-4769-9372-e0af517ba507___R.S_HL 5524 copy 2.jpg,maize_healthy,1,train,plantvillage,maize_healthy:7
train/maize_healthy/0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL 8233 copy 2.jpg,maize_healthy,1,train,plantvillage,maize_healthy:8
train/maize_healthy/0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg,maize_healthy,1,train,plantvillage,maize_healthy:9
train/maize_healthy/0ee6c8d6-534f-4fc5-92bb-fac9d226c70b___R.S_HL 8011 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:11
train/maize_healthy/0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:13
train/maize_healthy/1221a054-5c7a-4e8f-b2d3-4396eca5fa5c___R.S_HL 5565 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:16
train/maize_healthy/13b33853-ad75-40ca-a00f-07281811638a___R.S_HL 8088 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:18
train/maize_healthy/13e5c719-6d18-4729-a090-7daf2014188a___R.S_HL 8152 copy 2.jpg,maize_healthy,1,train,plantvillage,maize_healthy:19
train/maize_healthy/15bd6d09-98af-40f4-b098-77ec403911d4___R.S_HL 7926 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:20
train/maize_healthy/16013375-da25-4dec-b531-131bed86f025___R.S_HL 5498 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:21
train/maize_healthy/1675b5c5-4f27-47b4-8088-1387b0eb437d___R.S_HL 8095 copy.jpg,maize_healthy,1,train,plantvillage,maize_healthy:22
